abbatial|abbatiale
démonstratif|démonstrative
dénonciateur|dénonciatrice
dénué|dénuée
déontologique|déontologique
départemental|départementale
dépenaillé|dépenaillée
dépendant|dépendante
dépeuplé|dépeuplée
dépité|dépitée
déplaisant|déplaisante
déplorable|déplorable
déponent|déponente
dépositaire|dépositaire
dépourvu|dépourvue
dépressif|dépressive
dépréciatif|dépréciative
déraisonnable|déraisonnable
dérangeant|dérangeante
dérisoire|dérisoire
dérivant|dérivante
dérogatoire|dérogatoire
déroutant|déroutante
désagréable|désagréable
désarmant|désarmante
désastreux|désastreuse
désavantageux|désavantageuse
désert|déserte
déserteux|déserteuse
désertique|désertique
désespérant|désespérante
déshonnête|déshonnête
désincarné|désincarnée
désinfectant|désinfectante
désintéressé|désintéressée
désinvolte|désinvolte
désirable|désirable
désireux|désireuse
désobligeant|désobligeante
désobéissant|désobéissante
désoeuvré|désoeuvrée
désolant|désolante
désopilant|désopilante
désordonné|désordonnée
déstabilisant|déstabilisante
déstabilisateur|déstabilisatrice
désuet|désuète
déséquilibrant|déséquilibrante
déséquilibré|déséquilibrée
détenteur|détentrice
détenu|détenue
déterminant|déterminante
détestable|détestable
détracteur|détractrice
dévastateur|dévastatrice
déverbal|déverbale
dévolu|dévolue
dévot|dévote
dévoué|dévouée
dû|due
ecclésiastique|ecclésiastique
eczémateux|eczémateuse
effectif|effective
effervescent|effervescente
efficace|efficace
efficient|efficiente
efflanqué|efflanquée
efflorescent|efflorescente
effrayant|effrayante
effronté|effrontée
effroyable|effroyable
effréné|effrénée
efférent|efférente
ellipsoïdal|ellipsoïdale
elliptique|elliptique
embarrassant|embarrassante
emblématique|emblématique
embroussaillé|embroussaillée
embryonnaire|embryonnaire
embu|embue
empenné|empennée
emphatique|emphatique
empirique|empirique
empoté|empotée
empreint|empreinte
emprunté|empruntée
encerclable|encerclable
enchanteur|enchanteresse
enchifrené|enchifrenée
enclin|encline
encombrant|encombrante
encourageant|encourageante
encyclopédique|encyclopédique
endiablé|endiablée
endimanché|endimanchée
endogène|endogène
endothélial|endothéliale
endurant|endurante
endémique|endémique
enfantin|enfantine
engourdissant|engourdissante
engrossé|engrossée
enivrant|enivrante
enjoué|enjouée
ennemi|ennemie
ennuyeux|ennuyeuse
enrichissant|enrichissante
enseignant|enseignante
ensilé|ensilée
ensommeillé|ensommeillée
entendant|entendante
enthousiasmant|enthousiasmante
enthousiaste|enthousiaste
entier|entière
entomologique|entomologique
entrant|entrante
entrepositaire|entrepositaire
envahissant|envahissante
enveloppant|enveloppante
enviable|enviable
envieux|envieuse
environnant|environnante
environnemental|environnementale
envisageable|envisageable
enzymatique|enzymatique
errant|errante
erratique|erratique
erroné|erronée
erse|erse
escarpé|escarpée
espacé|espacée
espagnol|espagnole
espiègle|espiègle
esquimau|esquimaude
essentiel|essentielle
esseulé|esseulée
esthétique|esthétique
estimatif|estimatives
estival|estivale
estonien|estonienne
estudiantin|estudiantine
ethnique|ethnique
ethnographique|ethnographique
ethnologique|ethnologique
euphorique|euphorique
euphorisant|euphorisante
euphémique|euphémique
eurafricain|eurafricaine
euristique|euristique
euromaghrébin|euromaghrébin
européen|européenne
exact|exacte
exagéré|exagérée
exaltant|exaltante
excellent|excellente
excentrique|excentrique
exceptionnel|exceptionnelle
excessif|excessive
excitant|excitante
exclusif|exclusive
excusable|excusable
excédentaire|excédentaire
exempt|exempte
exhaustif|exhaustive
exigeant|exigeante
exigible|exigible
exigu|exiguë
existant|existante
existentiel|existentielle
exlusif|exlusives
exogame|exogame
exorbitant|exorbitante
exotique|exotique
exotérique|exotérique
expansionniste|expansionniste
expert|experte
expiatoire|expiatoire
explicable|explicable
explicatif|explicative
explicatif|explicatives
explicite|explicite
exploitable|exploitable
explorateur|exploratrice
exploratoire|exploratoire
explosif|explosive
explétif|explétive
exponentiel|exponentielle
exportateur|exportatrice
express|express
expressif|expressive
expressionniste|expressionniste
exprès|expresse
expéditif|expéditive
expéditionnaire|expéditionnaire
expérimental|expérimentale
exquis|exquise
exsangue|exsangue
extatique|extatique
extensible|extensible
extensif|extensive
externe|externe
extra|extra
extrabudgétaire|extrabudgétaire
extracommunautaire|extracommunautaire
extracontractuel|extracontractuelle
extractif|extractive
extractif|extractives
extradable|extradable
extraditionnel|extraditionnelle
extrajudiciaire|extrajudiciaire
extralucide|extralucide
extralégal|extralégale
extraordinaire|extraordinaire
extraterrestre|extraterrestre
extraterritorial|extraterritoriale
extravagant|extravagante
extraverti|extravertie
extrinsèque|extrinsèque
extrudé|extrudée
extrémiste|extrémiste
extrême|extrême
extérieur|extérieure
exubérant|exubérante
exécrable|exécrable
exécutif|exécutive
exécutoire|exécutoire
exégétique|exégétique
fabiusien|fabiusienne
fabuleux|fabuleuse
facial|faciale
facile|facile
factice|factice
factieux|factieuse
factitif|factitive
factuel|factuelle
facultatif|facultative
facétieux|facétieuse
fade|fade
faible|faible
faignant|faignante
faillible|faillible
fainéant|fainéante
faisable|faisable
fait|faite
fallacieux|fallacieuse
falot|falote
fameux|fameuse
familial|familiale
familier|familière
famé|famée
famélique|famélique
fanatique|fanatique
fanatisé|fanatisée
fanfaron|fanfaronne
fantaisiste|fantaisiste
fantasmatique|fantasmatique
fantasque|fantasque
fantastique|fantastique
fantomatique|fantomatique
faramineux|faramineuse
faraud|faraude
farfelu|farfelue
farouche|farouche
fascinant|fascinante
fasciste|fasciste
fastidieux|fastidieuse
fastueux|fastueuse
fatal|fatale
fataliste|fataliste
fatidique|fatidique
fatigable|fatigable
fatigant|fatigante
faubourien|faubourienne
faunistique|faunistique
fautif|fautive
fauve|fauve
faux|fausse
favorable|favorable
favori|favorite
feignant|feignante
ferme|ferme
fermier|fermière
fermé|fermée
ferreux|ferreuse
ferroviaire|ferroviaire
fertile|fertile
fertilisant|fertilisante
fervent|fervente
festif|festives
feu|feue
feuillu|feuillue
feutré|feutrée
fiable|fiable
fichu|fichue
fictif|fictive
fictif|fictives
fiduciaire|fiduciaire
fidèle|fidèle
fieffé|fieffée
fielleux|fielleuse
fier|fière
filial|filiale
fin|fine
final|finale
finaliste|finaliste
financier|financière
finaud|finaude
fini|finie
finlandais|finlandaise
fiscal|fiscale
fiscaliste|fiscaliste
fissible|fissible
fissile|fissile
fixe|fixe
fiérot|fiérote
fiévreux|fiévreuse
flagrant|flagrante
flairé|flairée
flamand|flamande
flambant|flambante
flamboyant|flamboyante
flamingant|flamingante
flapi|flapie
flasque|flasque
flatteur|flatteuse
flatulent|flatulente
flavescent|flavescente
flegmatique|flegmatique
fleurdelisé|fleurdelisée
flexible|flexible
flexueux|flexueuse
floche|floche
floral|florale
florentin|florentine
florissant|florissante
floristique|floristique
flottant|flottante
flou|floue
fluent|fluente
fluet|fluette
fluide|fluide
fluidisé|fluidisée
fluo|fluo
fluorescent|fluorescente
fluorhydrique|fluorhydrique
fluvial|fluviale
fluvioglaciaire|fluvioglaciaire
focal|focale
foetal|foetale
foireux|foireuse
folichon|folichonne
folklorique|folklorique
folliculaire|folliculaire
folâtre|folâtre
foncier|foncière
fonctionnel|fonctionnelle
foncé|foncée
fondamental|fondamentale
fondamentaliste|fondamentaliste
fondant|fondante
forain|foraine
forcené|forcenée
forclos|forclose
forestier|forestière
forfaitaire|forfaitaire
formaliste|formaliste
formatif|formative
formel|formelle
formidable|formidable
formulaire|formulaire
fort|forte
fortuit|fortuite
fortuné|fortunée
fou|folle
foudroyant|foudroyante
fougueux|fougueuse
fourbe|fourbe
fourbu|fourbue
fourmillant|fourmillante
foutral|foutrale
fracassant|fracassante
fractal|fractale
fragile|fragile
fragmentaire|fragmentaire
frais|fraîche
franc|franche
franc|franque
franchissable|franchissable
franchisé|franchisée
francilien|francilienne
francophile|francophile
francophone|francophone
franquiste|franquiste
français|française
frappant|frappante
fraternel|fraternelle
fratricide|fratricide
frauduleux|frauduleuse
freudien|freudienne
friable|friable
friand|friande
frigide|frigide
frigorifique|frigorifique
frileux|frileuse
fringant|fringante
fripon|friponne
fripouillard|fripouillarde
frison|frisonne
frisquet|frisquette
frissonnant|frissonnante
frit|frite
frivole|frivole
froid|froide
frondeur|frondeuse
frontal|frontale
frontalier|frontalière
fructueux|fructueuse
frugal|frugale
frugivore|frugivore
fruitier|fruitière
fruste|fruste
frémissant|frémissante
frénétique|frénétique
fréquent|fréquente
frêle|frêle
fuchsia|fuchsia
fugace|fugace
fugitif|fugitive
fulgurant|fulgurante
fuligineux|fuligineuse
fumable|fumable
fumant|fumante
fumiste|fumiste
funeste|funeste
funèbre|funèbre
funéraire|funéraire
furibond|furibonde
furieux|furieuse
furtif|furtive
fusible|fusible
futile|futile
futur|future
futuriste|futuriste
futé|futée
fuyant|fuyante
fâcheux|fâcheuse
féal|féale
fébrile|fébrile
fécal|fécale
fécond|féconde
fédéral|fédérale
fédéraliste|fédéraliste
fédérateur|fédératrice
fédératif|fédérative
fédératif|fédératives
féerique|féerique
félin|féline
félon|félonne
féminin|féminine
féministe|féministe
fémoral|fémorale
féodal|féodale
férié|fériée
féroce|féroce
féru|férue
fétide|fétide
fêtard|fêtarde
gabonais|gabonaise
gaga|gaga
gagnant|gagnante
gai|gaie
gaillard|gaillarde
galactique|galactique
galant|galante
galicien|galicienne
gallican|gallicane
gallique|gallique
gallois|galloise
galopant|galopante
ganglionnaire|ganglionnaire
garance|garance
garant|garante
gardois|gardoise
garibaldien|garibaldienne
gascon|gasconne
gaspilleur|gaspilleuse
gastrique|gastrique
gastritique|gastritique
gastronomique|gastronomique
gauche|gauche
gauchiste|gauchiste
gaullien|gaullienne
gaulliste|gaulliste
gaulois|gauloise
gay|gay
gazeux|gazeuse
gaélique|gaélique
genevois|genevoise
gentil|gentille
germain|germaine
germanique|germanique
germé|germée
gestuel|gestuelle
giboyeux|giboyeuse
gigantesque|gigantesque
gigogne|gigogne
gingival|gingivale
ginguet|ginguette
girond|gironde
gisant|gisante
giscardien|giscardienne
glabre|glabre
glaciaire|glaciaire
glacial|glaciale
glauque|glauque
glial|gliale
glissant|glissante
global|globale
globalisant|globalisante
globulaire|globulaire
glorieux|glorieuse
glottal|glottale
glouton|gloutonne
gluant|gluante
glénoïdal|glénoïdale
glénoïde|glénoïde
gnomique|gnomique
godiche|godiche
goguenard|goguenarde
gonflable|gonflable
gorbatchévien|gorbatchévienne
gore|gore
gorgé|gorgée
gothique|gothique
gouleyant|gouleyante
goulu|goulue
gourd|gourde
gourmand|gourmande
gourmé|gourmée
gouvernant|gouvernante
gouvernemental|gouvernementale
gracieux|gracieuse
gracile|gracile
graduel|graduelle
gradé|gradée
graisseux|graisseuse
grammatical|grammaticale
grand|grande
grandiloquent|grandiloquente
grandiose|grandiose
grandissant|grandissante
granitique|granitique
graphique|graphique
gras|grasse
grassouillet|grassouillette
gratiné|gratinée
gratuit|gratuite
grave|grave
graveleux|graveleuse
gravimétrique|gravimétrique
gravissime|gravissime
grec|grecque
grenadin|grenadine
grenat|grenat
grenoblois|grenobloise
grenu|grenue
grené|grenée
grimaçant|grimaçante
grincheux|grincheuse
grinçant|grinçante
grippal|grippale
gris|grise
grisard|grisarde
grison|grisonne
grisonnant|grisonnante
grisouteux|grisouteuse
grisâtre|grisâtre
grièche|grièche
grognon|grognonne
gros|grosse
grossier|grossière
grotesque|grotesque
grouillant|grouillante
grumeleux|grumeleuse
grège|grège
grégaire|grégaire
grégorien|grégorienne
gréviste|gréviste
grêle|grêle
guadeloupéen|guadeloupéenne
guatémaltèque|guatémaltèque
guerrier|guerrière
gueulard|gueularde
guilleret|guillerette
gummifère|gummifère
guttural|gutturale
guyanais|guyanaise
gynécologique|gynécologique
gâteux|gâteuse
géant|géante
gélatineux|gélatineuse
gémellaire|gémellaire
génial|géniale
génital|génitale
généalogique|généalogique
général|générale
généraliste|généraliste
générateur|génératrice
généreux|généreuse
générique|générique
génétique|génétique
géographique|géographique
géologique|géologique
géométrique|géométrique
géopolitique|géopolitique
géorgien|géorgienne
géorgique|géorgique
géostationnaire|géostationnaire
géostratégique|géostratégique
géothermique|géothermique
gênant|gênante
habile|habile
habitable|habitable
habituel|habituelle
habité|habitée
hachuré|hachurée
hadal|hadale
hadronique|hadronique
hagard|hagarde
haillonneux|haillonneuse
haineux|haineuse
haletant|haletante
halieutique|halieutique
hallal|hallal
hallucinant|hallucinante
hallucinogène|hallucinogène
halogène|halogène
halogéné|halogénée
hambourgeois|hambourgeoise
handicapé|handicapée
hardi|hardie
hargneux|hargneuse
harmonieux|harmonieuse
harriste|harriste
hasardeux|hasardeuse
haussier|haussière
haut|haute
hautain|hautaine
hauturier|hauturière
havane|havane
haïssable|haïssable
haïtien|haïtienne
hebdomadaire|hebdomadaire
hellène|hellène
hellénique|hellénique
helvétique|helvétique
herbeux|herbeuse
herculéen|herculéenne
hercynien|hercynienne
hermaphrodite|hermaphrodite
herméneutique|herméneutique
hermétique|hermétique
hernusien|hernusienne
hertzien|hertzienne
heureux|heureuse
heuristique|heuristique
hexagonal|hexagonale
hexamètre|hexamètre
hibernal|hibernale
hideux|hideuse
hilarant|hilarante
hilare|hilare
hindou|hindoue
hippique|hippique
hippomobile|hippomobile
hippophagique|hippophagique
hircin|hircine
hirsute|hirsute
hispanique|hispanique
historiographique|historiographique
historique|historique
hitchcockien|hitchcockienne
hitlérien|hitlérienne
hivernal|hivernale
hiémal|hiémale
hiérarchique|hiérarchique
hiératique|hiératique
hollandais|hollandaise
hollywoodien|hollywoodienne
homogène|homogène
homologue|homologue
homonyme|homonyme
homophone|homophone
homorozygote|homorozygote
homosexuel|homosexuelle
homérique|homérique
hondurien|hondurienne
hongrois|hongroise
honnête|honnête
honorable|honorable
honoraire|honoraire
honorifique|honorifique
honteux|honteuse
horaire|horaire
horizontal|horizontale
hormonal|hormonale
horrible|horrible
horrifique|horrifique
horticole|horticole
hospitalier|hospitalière
hostile|hostile
houiller|houillère
houleux|houleuse
huileux|huileuse
huilier|huilière
huilé|huilée
humain|humaine
humaniste|humaniste
humanitaire|humanitaire
humble|humble
humide|humide
humiliant|humiliante
humoral|humorale
humoristique|humoristique
huméral|humérale
hun|hun
huppé|huppée
hurlant|hurlante
hyalin|hyaline
hybride|hybride
hydraulique|hydraulique
hydrique|hydrique
hydrographique|hydrographique
hydrogéologique|hydrogéologique
hydrologique|hydrologique
hydrométrique|hydrométrique
hydroélectrique|hydroélectrique
hygiénique|hygiénique
hygiéniste|hygiéniste
hypercorrect|hypercorrecte
hypermétrope|hypermétrope
hypernerveux|hypernerveuse
hypertrophié|hypertrophiée
hypnotique|hypnotique
hypocrite|hypocrite
hypophysaire|hypophysaire
hypostyle|hypostyle
hypothécaire|hypothécaire
hypothétique|hypothétique
hypoïde|hypoïde
hystérique|hystérique
hâbleur|hâbleuse
hâtif|hâtive
hâve|hâve
hébraïque|hébraïque
hégémonique|hégémonique
hélicoïdal|hélicoïdale
héliographique|héliographique
héliomarin|héliomarine
hémisphérique|hémisphérique
hémolytique|hémolytique
hémostatique|hémostatique
hépatique|hépatique
héraldique|héraldique
héroïque|héroïque
héréditaire|héréditaire
hérétique|hérétique
hésitant|hésitante
hétéroclite|hétéroclite
hétérodoxe|hétérodoxe
hétérogène|hétérogène
hétérosexuel|hétérosexuelle
hétérozygote|hétérozygote
ibérique|ibérique
iconique|iconique
identifiable|identifiable
identifié|identifiée
identique|identique
identitaire|identitaire
idiomatique|idiomatique
idiot|idiote
idoine|idoine
idolâtre|idolâtre
idyllique|idyllique
idéal|idéale
idéaliste|idéaliste
idéologique|idéologique
ignare|ignare
ignoble|ignoble
ignominieux|ignominieuse
igné|ignée
iliaque|iliaque
illettré|illettrée
illicite|illicite
illimité|illimitée
illisible|illisible
illogique|illogique
illusoire|illusoire
illustre|illustre
illégal|illégale
illégitime|illégitime
imageux|imageuse
imaginable|imaginable
imaginaire|imaginaire
imaginatif|imaginative
imagé|imagée
imbattable|imbattable
imberbe|imberbe
imbu|imbue
imbuvable|imbuvable
imbécile|imbécile
immaculé|immaculée
immanent|immanente
immangeable|immangeable
immanquable|immanquable
immature|immature
immatériel|immatérielle
immense|immense
immettable|immettable
immeuble|immeuble
imminent|imminente
immobile|immobile
immobilier|immobilière
immodeste|immodeste
immodéré|immodérée
immonde|immonde
immoral|immorale
immortel|immortelle
immuable|immuable
immunitaire|immunitaire
immunologique|immunologique
immédiat|immédiate
immémorial|immémoriale
immérité|imméritée
impair|impaire
impalpable|impalpable
imparable|imparable
impardonnable|impardonnable
imparfait|imparfaite
impartageable|impartageable
impartial|impartiale
impassible|impassible
impatient|impatiente
impatienté|impatientée
impavide|impavide
impayable|impayable
impayé|impayée
impeccable|impeccable
impensable|impensable
imperceptible|imperceptible
imperdable|imperdable
imperfectible|imperfectible
imperméable|imperméable
impersonnel|impersonnelle
impertinent|impertinente
imperturbable|imperturbable
impie|impie
impitoyable|impitoyable
implacable|implacable
implantable|implantable
implicite|implicite
implorant|implorante
impoli|impolie
impolitique|impolitique
impondérable|impondérable
impopulaire|impopulaire
importable|importable
important|importante
importateur|importatrice
importun|importune
imposable|imposable
imposant|imposante
impossible|impossible
impotent|impotente
impraticable|impraticable
imprenable|imprenable
imprescriptible|imprescriptible
impressionnant|impressionnante
improbable|improbable
improductif|improductive
impromptu|impromptue
imprononçable|imprononçable
impropre|impropre
improuvable|improuvable
imprudent|imprudente
imprécis|imprécise
imprécisable|imprécisable
imprévisible|imprévisible
imprévoyant|imprévoyante
imprévu|imprévue
impubère|impubère
impudent|impudente
impudique|impudique
impuissant|impuissante
impulsif|impulsive
impuni|impunie
impur|impure
imputable|imputable
imputrescible|imputrescible
impécunieux|impécunieuse
impénitent|impénitente
impénétrable|impénétrable
impératif|impérative
impérial|impériale
impérialiste|impérialiste
impérieux|impérieuse
impérissable|impérissable
impétueux|impétueuse
inabordable|inabordable
inacceptable|inacceptable
inaccessible|inaccessible
inaccoutumé|inaccoutumée
inachevé|inachevée
inactif|inactive
inadapté|inadaptée
inadmissible|inadmissible
inadéquat|inadéquate
inaliénable|inaliénable
inaltérable|inaltérable
inamical|inamicale
inamovible|inamovible
inanimé|inanimée
inapaisable|inapaisable
inaperçu|inaperçue
inapparent|inapparente
inapplicable|inapplicable
inappliqué|inappliquée
inapprivoisable|inapprivoisable
inapproprié|inappropriée
inappréciable|inappréciable
inapprécié|inappréciée
inapte|inapte
inarticulé|inarticulée
inassimilable|inassimilable
inassouvi|inassouvie
inattaquable|inattaquable
inattendu|inattendue
inaudible|inaudible
inaugural|inaugurale
inavouable|inavouable
inavoué|inavouée
inca|inca
incalculable|incalculable
incandescent|incandescente
incapable|incapable
incarnat|incarnate
incassable|incassable
incendiaire|incendiaire
incertain|incertaine
incessant|incessante
incessible|incessible
inchangé|inchangée
inchoatif|inchoative
incident|incidente
incisif|incisive
incitatif|incitative
incivil|incivile
inclassable|inclassable
inclément|inclémente
incoercible|incoercible
incohérent|incohérente
incolore|incolore
incombustible|incombustible
incommensurable|incommensurable
incommode|incommode
incommunicable|incommunicable
incomparable|incomparable
incompatible|incompatible
incomplet|incomplète
incompressible|incompressible
incompris|incomprise
incompréhensible|incompréhensible
incomptable|incomptable
incompétent|incompétente
inconcevable|inconcevable
inconciliable|inconciliable
inconditionnel|inconditionnelle
inconditionné|inconditionnée
inconfortable|inconfortable
incongru|incongrue
inconnu|inconnue
inconscient|inconsciente
inconsidéré|inconsidérée
inconsistant|inconsistante
inconsolé|inconsolée
inconstant|inconstante
inconstitutionnel|inconstitutionnelle
inconstructible|inconstructible
inconséquent|inconséquente
incontestable|incontestable
incontesté|incontestée
incontinent|incontinente
incontournable|incontournable
incontrôlable|incontrôlable
incontrôlé|incontrôlée
inconvenant|inconvenante
inconvertible|inconvertible
incorporel|incorporelle
incorrect|incorrecte
incorrigible|incorrigible
incorruptible|incorruptible
increvable|increvable
incrochetable|incrochetable
incroyable|incroyable
incrédule|incrédule
inculte|inculte
incultivable|incultivable
incurable|incurable
indemne|indemne
indemnitaire|indemnitaire
indescriptible|indescriptible
indestructible|indestructible
indianisé|indianisée
indicateur|indicatrice
indicatif|indicative
indiciaire|indiciaire
indicible|indicible
indien|indienne
indifférent|indifférente
indigent|indigente
indigeste|indigeste
indigne|indigne
indigo|indigo
indigène|indigène
indirect|indirecte
indiscernable|indiscernable
indiscret|indiscrète
indiscutable|indiscutable
indiscuté|indiscutée
indispensable|indispensable
indisponible|indisponible
indissociable|indissociable
indissoluble|indissoluble
indistinct|indistincte
individualiste|individualiste
individuel|individuelle
indivis|indivise
indivisible|indivisible
indocile|indocile
indolent|indolente
indolore|indolore
indomptable|indomptable
indompté|indomptée
indonésien|indonésienne
indu|indue
indubitable|indubitable
indulgent|indulgente
induré|indurée
industriel|industrielle
industrieux|industrieuse
indécent|indécente
indéchiffrable|indéchiffrable
indéchirable|indéchirable
indécidable|indécidable
indécis|indécise
indéclinable|indéclinable
indécollable|indécollable
indécomposable|indécomposable
indécrottable|indécrottable
indéfectible|indéfectible
indéfendable|indéfendable
indéfini|indéfinie
indéfinissable|indéfinissable
indéformable|indéformable
indélicat|indélicate
indélébile|indélébile
indéniable|indéniable
indénombrable|indénombrable
indépassable|indépassable
indépendant|indépendante
indépendantiste|indépendantiste
indéracinable|indéracinable
indésirable|indésirable
indéterminé|indéterminée
ineffable|ineffable
ineffaçable|ineffaçable
inefficace|inefficace
inemployé|inemployée
inentamable|inentamable
inepte|inepte
inerte|inerte
inertiel|inertielle
inespéré|inespérée
inestimable|inestimable
inexact|inexacte
inexcusable|inexcusable
inexercé|inexercée
inexigible|inexigible
inexistant|inexistante
inexorable|inexorable
inexpié|inexpiée
inexplicable|inexplicable
inexpliqué|inexpliquée
inexploité|inexploitée
inexploré|inexplorée
inexpressif|inexpressive
inexprimé|inexprimée
inexpugnable|inexpugnable
inexpérimenté|inexpérimentée
inextensible|inextensible
inextinguible|inextinguible
inextricable|inextricable
infaillible|infaillible
infaisable|infaisable
infamant|infamante
infanticide|infanticide
infantile|infantile
infatigable|infatigable
infect|infecte
infectieux|infectieuse
infernal|infernale
infertile|infertile
infidèle|infidèle
infime|infime
infini|infinie
infinitif|infinitive
infinitésimal|infinitésimale
infirme|infirme
infirmier|infirmière
inflammable|inflammable
inflationniste|inflationniste
inflexible|inflexible
influent|influente
infondé|infondée
informatif|informative
informatisé|informatisée
informe|informe
informel|informelle
informulé|informulée
infortuné|infortunée
infractionnel|infractionnelle
infranchissable|infranchissable
infrarouge|infrarouge
infrarégional|infrarégionale
infrastructurel|infrastructurelle
infroissable|infroissable
infructueux|infructueuse
infréquentable|infréquentable
infumable|infumable
infus|infuse
infusible|infusible
infâme|infâme
infécond|inféconde
inférieur|inférieure
ingagnable|ingagnable
ingambe|ingambe
ingouvernable|ingouvernable
ingrat|ingrate
inguinal|inguinale
inguérissable|inguérissable
ingénieux|ingénieuse
ingénu|ingénue
ingérable|ingérable
inhabile|inhabile
inhabitable|inhabitable
inhabituel|inhabituelle
inhabité|inhabitée
inharmonieux|inharmonieuse
inhumain|inhumaine
inhérent|inhérente
inimaginable|inimaginable
inimitable|inimitable
inimité|inimitée
ininflammable|ininflammable
inintelligent|inintelligente
inintelligible|inintelligible
ininterrompu|ininterrompue
inintéressant|inintéressante
inique|inique
initial|initiale
initiatique|initiatique
injoignable|injoignable
injouable|injouable
injuste|injuste
injustifiable|injustifiable
injustifié|injustifiée
inlassable|inlassable
innocent|innocente
innombrable|innombrable
innommable|innommable
innommé|innommée
innomé|innomée
innovant|innovante
innovateur|innovatrice
inné|innée
inobservé|inobservée
inoccupé|inoccupée
inodore|inodore
inoffensif|inoffensive
inopiné|inopinée
inopportun|inopportune
inopposable|inopposable
inopérable|inopérable
inopérant|inopérante
inorganisé|inorganisée
inoubliable|inoubliable
inouï|inouïe
inoxydable|inoxydable
inqualifiable|inqualifiable
inquiet|inquiète
inquisiteur|inquisitrice
inquisitorial|inquisitoriale
inquiétant|inquiétante
insaisissable|insaisissable
insalissable|insalissable
insalubre|insalubre
insane|insane
insatiable|insatiable
insatisfaisant|insatisfaisante
insatisfait|insatisfaite
insecticide|insecticide
insensible|insensible
insensé|insensée
insidieux|insidieuse
insigne|insigne
insignifiant|insignifiante
insipide|insipide
insistant|insistante
insolent|insolente
insolite|insolite
insoluble|insoluble
insolvable|insolvable
insomniaque|insomniaque
insondable|insondable
insonore|insonore
insouciant|insouciante
insoumis|insoumise
insoupçonné|insoupçonnée
insoutenable|insoutenable
instable|instable
instant|instante
instantané|instantanée
instinctif|instinctive
institutionnel|institutionnelle
instructif|instructive
instrumental|instrumentale
insubmersible|insubmersible
insubordonné|insubordonnée
insuffisant|insuffisante
insulaire|insulaire
insupportable|insupportable
insurmontable|insurmontable
insurrectionnel|insurrectionnelle
inséparable|inséparable
intact|intacte
intangible|intangible
intarissable|intarissable
intellectuel|intellectuelle
intelligent|intelligente
intelligible|intelligible
intempestif|intempestive
intemporel|intemporelle
intempérant|intempérante
intenable|intenable
intense|intense
intensif|intensive
intensif|intensives
intentionnel|intentionnelle
interactif|interactive
interactif|interactives
interallié|interalliée
interaméricain|interaméricaine
interarmes|interarmes
interbancaire|interbancaire
interchangeable|interchangeable
interclubs|interclubs
intercommunal|intercommunale
intercommunautaire|intercommunautaire
intercontinental|intercontinentale
intercostal|intercostale
interdisciplinaire|interdisciplinaire
interdépendant|interdépendante
interethnique|interethnique
interfédéral|interfédérale
intergouvernemental|intergouvernementale
interinstitutionnel|interinstitutionnelle
interlibanais|interlibanaise
interlocutoire|interlocutoire
interlope|interlope
interminable|interminable
interministériel|interministérielle
intermittent|intermittente
intermédiaire|intermédiaire
international|internationale
interne|interne
interocéanique|interocéanique
interparlementaire|interparlementaire
interplanétaire|interplanétaire
interportuaire|interportuaire
interprofessionnel|interprofessionnelle
interprétatif|interprétative
interprétatif|interprétatives
interreligieux|interreligieuse
interrogatif|interrogative
interrégional|interrégionale
intersidéral|intersidérale
interstellaire|interstellaire
interstitiel|interstitielle
intersyndical|intersyndicale
interuniversitaire|interuniversitaire
interurbain|interurbaine
interventionniste|interventionniste
interétatique|interétatique
intestat|intestat
intestin|intestine
intestinal|intestinale
intime|intime
intimidant|intimidante
intimiste|intimiste
intolérable|intolérable
intolérant|intolérante
intouchable|intouchable
intoxicant|intoxicante
intracommunautaire|intracommunautaire
intraduisible|intraduisible
intraitable|intraitable
intramusculaire|intramusculaire
intransigeant|intransigeante
intransitif|intransitive
intransportable|intransportable
intrigant|intrigante
intrinsèque|intrinsèque
introductif|introductives
introuvable|introuvable
introverti|introvertie
intrus|intruse
intrépide|intrépide
intuitif|intuitive
intègre|intègre
intégral|intégrale
intégrant|intégrante
intégrationniste|intégrationniste
intégriste|intégriste
intéressant|intéressante
intérieur|intérieure
intérimaire|intérimaire
inusable|inusable
inusité|inusitée
inutile|inutile
inutilisable|inutilisable
inutilisé|inutilisée
invaincu|invaincue
invalide|invalide
invariable|invariable
invendable|invendable
invendu|invendue
inventif|inventive
inverse|inverse
invincible|invincible
inviolable|inviolable
invisible|invisible
invivable|invivable
involontaire|involontaire
invraisemblable|invraisemblable
invulnérable|invulnérable
invérifiable|invérifiable
invétéré|invétérée
inébranlable|inébranlable
inédit|inédite
inégal|inégale
inégalable|inégalable
inégalitaire|inégalitaire
inégalé|inégalée
inéligible|inéligible
inéluctable|inéluctable
inélégant|inélégante
inénarrable|inénarrable
inépuisable|inépuisable
inépuisé|inépuisée
inéquitable|inéquitable
inévitable|inévitable
ionien|ionienne
ionisant|ionisante
irakien|irakienne
iranien|iranienne
irascible|irascible
irlandais|irlandaise
ironique|ironique
iroquois|iroquoise
irraisonné|irraisonnée
irrationnel|irrationnelle
irrecevable|irrecevable
irremplaçable|irremplaçable
irrespectueux|irrespectueuse
irrespirable|irrespirable
irresponsable|irresponsable
irrigable|irrigable
irritable|irritable
irréalisable|irréalisable
